,0
16871,1
16872,0
16873,1
16874,1
16875,1
16876,0
16877,1
16878,1
16879,1
16880,0
16881,0
16882,0
16883,1
16884,1
16885,1
16886,1
16887,0
16888,1
16889,0
16890,0
16891,1
16892,1
16893,0
16894,0
16895,1
16896,1
16897,1
16898,0
16899,1
16900,1
16901,0
16902,1
16903,1
16904,1
16905,1
16906,0
16907,0
16908,1
16909,0
16910,0
16911,0
16912,0
16913,1
16914,1
16915,0
16916,1
16917,1
16918,1
16919,0
16920,0
16921,1
16922,1
16923,0
16924,1
16925,1
16926,0
16927,1
16928,1
16929,0
16930,1
16931,0
16932,0
16933,1
16934,1
16935,0
16936,0
16937,1
16938,1
16939,0
16940,0
16941,1
16942,1
16943,1
16944,0
16945,1
16946,1
16947,1
16948,0
16949,0
16950,0
16951,0
16952,1
16953,1
16954,0
16955,1
16956,0
16957,1
16958,0
16959,1
16960,0
16961,1
16962,0
16963,0
16964,1
16965,1
16966,0
16967,0
16968,1
16969,0
16970,1
16971,0
16972,1
16973,0
16974,1
16975,1
16976,1
16977,1
16978,0
16979,1
16980,0
16981,0
16982,1
16983,1
16984,0
16985,1
16986,0
16987,0
16988,1
16989,0
16990,0
16991,1
16992,1
16993,1
16994,0
16995,1
16996,1
16997,1
16998,1
16999,0
17000,1
17001,1
17002,0
17003,0
17004,1
17005,1
17006,0
17007,1
17008,0
17009,1
17010,0
17011,0
17012,0
17013,1
17014,1
17015,1
17016,1
17017,0
17018,1
17019,0
17020,1
17021,1
17022,1
17023,1
17024,1
17025,1
17026,0
17027,0
17028,1
17029,0
17030,1
17031,0
17032,0
17033,0
17034,1
17035,0
17036,0
17037,1
17038,0
17039,1
17040,0
17041,1
17042,1
17043,1
17044,0
17045,1
17046,0
17047,0
17048,1
17049,0
17050,1
17051,1
17052,0
17053,1
17054,1
17055,0
17056,1
17057,1
17058,1
17059,0
17060,0
17061,1
17062,1
17063,1
17064,0
17065,0
17066,1
17067,1
17068,1
17069,1
17070,1
17071,0
17072,1
17073,1
17074,1
17075,1
17076,0
17077,0
17078,1
17079,0
17080,1
17081,0
17082,0
17083,1
17084,1
17085,1
17086,1
17087,0
17088,1
17089,0
17090,1
17091,0
17092,1
17093,1
17094,0
17095,1
17096,1
17097,1
17098,1
17099,0
17100,0
17101,1
17102,1
17103,1
17104,0
17105,0
17106,0
17107,0
17108,1
17109,0
17110,0
17111,0
17112,0
17113,1
17114,1
17115,0
17116,0
17117,1
17118,1
17119,1
17120,0
17121,1
17122,1
17123,1
17124,0
17125,1
17126,1
17127,1
17128,0
17129,0
17130,0
17131,1
17132,1
17133,0
17134,0
17135,1
17136,0
17137,0
17138,0
17139,1
17140,0
17141,0
17142,1
17143,1
17144,1
17145,0
17146,1
17147,0
17148,1
17149,0
17150,1
17151,0
17152,1
17153,0
17154,1
17155,1
17156,1
17157,1
17158,0
17159,0
17160,0
17161,1
17162,1
17163,1
17164,0
17165,1
17166,1
17167,1
17168,1
17169,1
17170,1
17171,0
17172,1
17173,1
17174,1
17175,0
17176,1
17177,0
17178,0
17179,1
17180,0
17181,0
17182,1
17183,0
17184,1
17185,0
17186,0
17187,0
17188,0
17189,1
17190,1
17191,0
17192,0
17193,0
17194,1
17195,0
17196,0
17197,1
17198,1
