,0
16869,0
16870,1
16871,1
16872,1
16873,1
16874,1
16875,1
16876,1
16877,0
16878,1
16879,1
16880,1
16881,0
16882,0
16883,1
16884,1
16885,0
16886,0
16887,1
16888,0
16889,1
16890,1
16891,1
16892,1
16893,0
16894,0
16895,0
16896,0
16897,0
16898,0
16899,0
16900,1
16901,1
16902,1
16903,1
16904,1
16905,1
16906,0
16907,0
16908,1
16909,1
16910,1
16911,1
16912,1
16913,0
16914,-1
16915,1
16916,0
16917,0
16918,0
16919,0
16920,0
16921,1
16922,1
16923,0
16924,0
16925,1
16926,1
16927,0
16928,1
16929,1
16930,1
16931,0
16932,0
16933,1
16934,1
16935,1
16936,0
16937,0
16938,0
16939,1
16940,1
16941,0
16942,0
16943,0
16944,0
16945,0
16946,0
16947,1
16948,1
16949,1
16950,0
16951,0
16952,1
16953,1
16954,0
16955,0
16956,1
16957,1
16958,0
16959,0
16960,1
16961,1
16962,1
16963,1
16964,1
16965,1
16966,0
16967,0
16968,0
16969,0
16970,1
16971,1
16972,1
16973,1
16974,0
16975,1
16976,1
16977,0
16978,1
16979,1
16980,1
16981,0
16982,0
16983,1
16984,1
16985,1
16986,0
16987,0
16988,1
16989,1
16990,0
16991,0
16992,1
16993,0
16994,1
16995,1
16996,1
16997,1
16998,0
16999,0
17000,1
17001,1
17002,1
17003,1
17004,1
17005,0
17006,1
17007,0
17008,1
17009,1
17010,1
17011,1
17012,1
17013,0
17014,0
17015,1
17016,1
17017,1
17018,1
17019,0
17020,0
17021,1
17022,0
17023,0
17024,-1
17025,1
17026,1
17027,1
17028,0
17029,1
17030,1
17031,0
17032,1
17033,1
17034,0
17035,1
17036,0
17037,0
17038,1
17039,1
17040,0
17041,1
17042,1
17043,1
17044,1
17045,1
17046,0
17047,0
17048,0
17049,1
17050,1
17051,0
17052,0
17053,0
17054,1
17055,1
17056,1
17057,1
17058,0
17059,1
17060,1
17061,1
17062,1
17063,0
17064,0
17065,0
17066,1
17067,0
17068,0
17069,0
17070,1
17071,1
17072,1
17073,1
17074,1
17075,1
17076,1
17077,1
17078,1
17079,0
17080,1
17081,0
17082,0
17083,1
17084,1
17085,1
17086,1
17087,0
17088,1
17089,1
17090,1
17091,0
17092,0
17093,0
17094,0
17095,1
17096,1
17097,0
17098,0
17099,0
17100,0
17101,1
17102,0
17103,0
17104,0
17105,1
17106,1
17107,0
17108,0
17109,1
17110,1
17111,0
17112,0
17113,1
17114,1
17115,1
17116,0
17117,0
17118,1
17119,1
17120,0
17121,0
17122,1
17123,1
17124,0
17125,0
17126,0
17127,1
17128,0
17129,1
17130,1
17131,1
17132,1
17133,0
17134,0
17135,0
17136,0
17137,0
17138,0
17139,0
17140,0
17141,1
17142,1
17143,1
17144,1
17145,0
17146,0
17147,0
17148,-1
17149,1
17150,1
17151,1
17152,0
17153,1
17154,1
17155,1
17156,1
17157,1
17158,0
17159,1
17160,1
17161,1
17162,0
17163,0
17164,0
17165,0
17166,1
17167,1
17168,0
17169,1
17170,1
17171,1
17172,1
17173,0
17174,0
17175,0
17176,0
17177,1
17178,0
17179,0
17180,0
17181,1
17182,0
17183,0
17184,1
17185,1
17186,1
17187,1
17188,1
17189,1
17190,1
17191,1
17192,1
17193,0
17194,1
17195,1
17196,0
